"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name"
"1",3375242,5041,1,8390,75,"did you ever spill anything",5,"do you ever spill anything","v pro:per adv v pro:indef","INV",NA,"Investigator",5040,105.002156101768,"Mary","female","question",NA,NA,NA,3,"Eng-NA",6,"eng","PetersonMcCabe"
"2",3375271,5041,3,8390,75,"you did",2,"you do","pro:per v","INV",NA,"Investigator",5040,105.002156101768,"Mary","female","question",NA,NA,NA,3,"Eng-NA",3,"eng","PetersonMcCabe"
"3",3375372,5041,6,8390,75,"have you been to the doctor's office",7,"have you be to the doctor office","v pro:per cop prep det:art n n","INV",NA,"Investigator",5040,105.002156101768,"Mary","female","question",NA,NA,NA,3,"Eng-NA",9,"eng","PetersonMcCabe"
"4",3375773,5041,18,8390,75,"what'd you buy",3,"what you buy","pro:int pro:per v","INV",NA,"Investigator",5040,105.002156101768,"Mary","female","question",NA,NA,NA,3,"Eng-NA",4,"eng","PetersonMcCabe"
"5",3375800,5041,20,8390,75,"have you been in a hospital",6,"have you be in a hospital","v pro:per cop prep det:art n","INV",NA,"Investigator",5040,105.002156101768,"Mary","female","question",NA,NA,NA,3,"Eng-NA",7,"eng","PetersonMcCabe"
"6",3375830,5041,22,8390,75,"oh",1,"oh","co","INV",NA,"Investigator",5040,105.002156101768,"Mary","female","question",NA,NA,NA,3,"Eng-NA",1,"eng","PetersonMcCabe"
"7",3375974,5041,29,8390,75,"he took what x_rays",4,"he take what x_ray","pro:sub v pro:int v","INV",NA,"Investigator",5040,105.002156101768,"Mary","female","question",NA,NA,NA,3,"Eng-NA",6,"eng","PetersonMcCabe"
"8",3376105,5041,36,8390,75,"did you ever get a shot",6,"do you ever get a shot","v pro:per adv v det:art n","INV",NA,"Investigator",5040,105.002156101768,"Mary","female","question",NA,NA,NA,3,"Eng-NA",7,"eng","PetersonMcCabe"
"9",3376518,5041,57,8390,75,"do you have any cats or pets",7,"do you have any cat or pet","mod pro:per v qn n coord n","INV",NA,"Investigator",5040,105.002156101768,"Mary","female","question",NA,NA,NA,3,"Eng-NA",9,"eng","PetersonMcCabe"
"10",3376557,5041,60,8390,75,"uhhuh",1,"uhhuh","co","INV",NA,"Investigator",5040,105.002156101768,"Mary","female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","PetersonMcCabe"
