"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name"
"1",1813929,3503,1,5288,48,"and I'm just gonna video what you're doing with your hands",11,"and I just gonna video what you do with your hand","coord pro:sub adv mod:aux v pro:int pro:per part prep det:poss n","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",15,"eng","HSLLD"
"2",1814009,3278,4,5288,48,"xxx",1,"","","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"3",1814019,3278,5,5288,48,"that's a bingo bingo wand",5,"that a bingo wand","pro:dem det:art n n","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"4",1814040,3278,6,5288,48,"get the chips off the cards",6,"get the chip off the card","v det:art n prep det:art n","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","HSLLD"
"5",1814062,3503,7,5288,48,"mhm",1,"yes","co","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"6",1814085,3278,9,5288,48,"shh",1,"shh","co","MOT",NA,"Mother",3276,115.659459126471,NA,"female","imperative_emphatic",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"7",1814137,3278,11,5288,48,"watch your language",3,"watch your language","v det:poss n","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"8",1814179,3503,13,5288,48,"there are a lot huh",5,"there be a lot huh","adv cop det:art n co","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","question",NA,NA,NA,3,"Eng-NA",6,"eng","HSLLD"
"9",1814258,3503,16,5288,48,"take about ten minutes and then we'll go on with something else",12,"take about ten minute and then we go on with something else","v prep det:num n coord adv:tem pro:sub v adv prep pro:indef post","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",14,"eng","HSLLD"
"10",1814306,3278,18,5288,48,"that don't stick on there",5,"that do stick on there","pro:rel mod v prep adv","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","HSLLD"
"11",1814328,3278,20,5288,48,"Chi pick that up",4,"Chi pick that up","n:prop v pro:dem adv","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"12",1814364,3503,22,5288,48,"xxx just",2,"just","adv","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"13",1814391,3503,24,5288,48,"we don't wanna lose anything",5,"we do wanna lose anything","pro:sub mod mod:aux v pro:indef","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","HSLLD"
"14",1814423,3503,25,5288,48,"so that the other kids will have it too",9,"so that the other kid will have it too","adv pro:rel det:art qn n mod v pro:per post","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","HSLLD"
"15",1814478,3278,27,5288,48,"oh look at this",4,"oh look at this","co v prep pro:dem","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"16",1814507,3278,28,5288,48,"these things stick together too",5,"these thing stick together too","pro:dem n n adv post","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","HSLLD"
"17",1814546,3278,30,5288,48,"sticks on that",3,"stick on that","v prep pro:dem","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"18",1814588,3502,1,5291,48,"what we'd like you guys to do is just to play with them for a little bit",17,"what we like you guy to do be just to play with them for a little bit","pro:int pro:sub v pro:per n inf v cop adv prep n prep pro:obj prep det:art adj n","INV","Ellen","Investigator",3276,115.659459126471,NA,"female","trail off",NA,NA,NA,3,"Eng-NA",20,"eng","HSLLD"
"19",1814641,3502,2,5291,48,"and feel free to talk as much as you'd like while doing it and talk about what you're doing",19,"and feel free to talk as much as you like while do it and talk about what you do","coord v adv prep n prep qn prep pro:per prep n part pro:per coord n prep pro:int pro:per part","INV","Ellen","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",23,"eng","HSLLD"
"20",1814699,3278,39,5288,48,"look at that",3,"look at that","v prep pro:dem","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"21",1814708,3502,3,5291,48,"www",1,"","","INV","Ellen","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"22",1814728,3502,5,5291,48,"what's up what's happening",4,"what up what happen","pro:int adv pro:int part","INV","Ellen","Investigator",3276,115.659459126471,NA,"female","question",NA,NA,NA,3,"Eng-NA",7,"eng","HSLLD"
"23",1814733,3503,41,5288,48,"www",1,"","","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"24",1814741,3278,42,5288,48,"www",1,"","","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"25",1814813,3502,10,5291,48,"why do you think why do you think it's sticking",10,"why do you think it stick","adv:int mod pro:per v pro:per part","INV","Ellen","Investigator",3276,115.659459126471,NA,"female","question",NA,NA,NA,3,"Eng-NA",8,"eng","HSLLD"
"26",1814814,3278,47,5288,48,"girly",1,"girl","adj","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"27",1814821,3503,48,5288,48,"wow",1,"wow","co","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"28",1814831,3503,49,5288,48,"my name's Inv",3,"my name Inv","det:poss n n:prop","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"29",1814851,3278,50,5288,48,"Inv",1,"Inv","n:prop","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"30",1814861,3502,11,5291,48,"no",1,"no","co","INV","Ellen","Investigator",3276,115.659459126471,NA,"female","imperative_emphatic",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"31",1814869,3278,52,5288,48,"Inv",1,"Inv","n:prop","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"32",1814873,3502,12,5291,48,"wishful thinking huh",3,"wish think huh","adj part co","INV","Ellen","Investigator",3276,115.659459126471,NA,"female","question",NA,NA,NA,3,"Eng-NA",6,"eng","HSLLD"
"33",1814888,3502,13,5291,48,"why do you think it's sticking to everything",8,"why do you think it stick to everything","adv:int mod pro:per v pro:per part prep pro:indef","INV","Ellen","Investigator",3276,115.659459126471,NA,"female","question",NA,NA,NA,3,"Eng-NA",10,"eng","HSLLD"
"34",1814889,3503,54,5288,48,"xxx",1,"","","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"35",1814901,3278,55,5288,48,"oh",1,"oh","co","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"36",1814922,3278,57,5288,48,"shh",1,"shh","co","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"37",1814932,3278,58,5288,48,"don't scream like that",4,"do scream like that","mod v prep pro:dem","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"38",1814943,3502,15,5291,48,"can you join him or",5,"can you join him or","mod pro:per v pro:obj coord","INV","Ellen","Investigator",3276,115.659459126471,NA,"female","trail off",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"39",1814961,3502,16,5291,48,"can you join him please",5,"can you join him please","mod pro:per v pro:obj co","INV","Ellen","Investigator",3276,115.659459126471,NA,"female","question",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"40",1814980,3503,61,5288,48,"hm",1,"hm","co","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"41",1814986,3278,17,5291,48,"who me",2,"who me","pro:int pro:obj","MOT",NA,"Mother",3276,115.659459126471,NA,"female","question",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"42",1814997,3503,62,5288,48,"oh",1,"oh","co","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"43",1815002,3502,18,5291,48,"yeah",1,"yeah","co","INV","Ellen","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"44",1815007,3278,63,5288,48,"that's cute",2,"that cute","pro:dem adj","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"45",1815013,3502,19,5291,48,"we'd like the two of you to play together with him",11,"we like the two of you to play together with him","pro:sub prep det:art det:num prep pro:per prep n adv prep pro:obj","INV","Ellen","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",12,"eng","HSLLD"
"46",1815021,3278,64,5288,48,"it has got a little tripod on it",8,"it have get a little tripod on it","pro:per aux part det:art adj n prep pro:per","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","HSLLD"
"47",1815044,3503,65,5288,48,"yeah",1,"yeah","co","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"48",1815057,3278,66,5288,48,"I've never seen one of those before",7,"I never see one of those before","pro:sub adv part pro:indef prep pro:dem adv","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",9,"eng","HSLLD"
"49",1815058,3278,20,5291,48,"oh",1,"oh","co","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"50",1815068,3502,21,5291,48,"and talk about it whatever",5,"and talk about it whatever","coord n prep pro:per pro:int","INV","Ellen","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"51",1815083,3503,67,5288,48,"uhhuh",1,"uhhuh","co","INV","Stephanie","Investigator",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"52",1815100,3278,23,5291,48,"",0,"","","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"53",1815107,3278,69,5288,48,"well the tripod",3,"well the tripod","co det:art n","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"54",1815128,3278,70,5288,48,"I've seen the hand held thing Chi",7,"I see the hand hold thing Chi","pro:sub part det:art n v n n:prop","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",10,"eng","HSLLD"
"55",1815155,3278,28,5291,48,"I know",2,"I know","pro:sub v","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"56",1815172,3278,29,5291,48,"magnet",1,"magnet","n","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"57",1815188,3278,72,5288,48,"not good at all huh",5,"not good at all huh","neg adj prep qn co","MOT",NA,"Mother",3276,115.659459126471,NA,"female","question",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"58",1815198,3278,30,5291,48,"oh you're doing good",4,"oh you do good","co pro:per part adj","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",6,"eng","HSLLD"
"59",1815213,3278,31,5291,48,"xxx green magnet",3,"green magnet","n n","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"60",1815229,3278,32,5291,48,"xxx this doesn't have anything magnet",6,"this do have anything magnet","pro:dem mod v pro:indef n","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",7,"eng","HSLLD"
"61",1815231,3278,74,5288,48,"is it pushing it away",5,"be it push it away","aux pro:per part pro:per adv","MOT",NA,"Mother",3276,115.659459126471,NA,"female","question",NA,NA,NA,3,"Eng-NA",7,"eng","HSLLD"
"62",1815299,3278,35,5291,48,"hm",1,"hm","co","MOT",NA,"Mother",3276,115.659459126471,NA,"female","question",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"63",1815305,3278,78,5288,48,"Chi",1,"Chi","n:prop","MOT",NA,"Mother",3276,115.659459126471,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
