"","id","speaker_id","utterance_order","transcript_id","corpus_id","gloss","num_tokens","stem","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_id","target_child_age","target_child_name","target_child_sex","type","media_end","media_start","media_unit","collection_id","collection_name","num_morphemes","language","corpus_name"
"30",1817848,3278,46,5297,48,"",0,"","","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"31",1817867,3278,48,5297,48,"",0,"","","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"32",1817871,3503,49,5297,48,"",0,"","","INV","Stephanie","Investigator",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"33",1817885,3278,50,5297,48,"any dollar bills",3,"any dollar bill","qn n n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"34",1817914,3503,51,5297,48,"",0,"","","INV","Stephanie","Investigator",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"35",1817918,3278,52,5297,48,"can't use magnets on those huh",6,"can use magnet on those huh","mod v n prep pro:dem co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",8,"eng","HSLLD"
"36",1817970,3278,54,5297,48,"okay",1,"okay","co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"37",1817992,3278,56,5297,48,"feel how strong did you feel how strong it is",10,"do you feel how strong it be","v pro:per v adv:int adj pro:per cop","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",9,"eng","HSLLD"
"38",1818038,3278,58,5297,48,"when it pulls",3,"when it pull","conj pro:per v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","trail off",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"39",1818084,3278,61,5297,48,"mhm",1,"yes","co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"40",1818103,3278,63,5297,48,"does it pick up the money",6,"do it pick up the money","mod pro:per v prep det:art n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",7,"eng","HSLLD"
"41",1818148,3278,65,5297,48,"no",1,"no","co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"42",1818195,3278,69,5297,48,"who does this look like",5,"who do this look like","pro:int mod pro:dem v prep","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",6,"eng","HSLLD"
"43",1818238,3278,71,5297,48,"doesn't it",2,"do it","mod pro:per","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"44",1818260,3278,73,5297,48,"do they stand up",4,"do they stand up","mod pro:sub v adv","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"45",1818293,3278,75,5297,48,"they willn't stand up on the magnet huh",8,"they will stand up on the magnet huh","pro:sub mod v adv prep det:art n co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",9,"eng","HSLLD"
"46",1818340,3278,77,5297,48,"I wonder why he pulls it down on all this",10,"I wonder why he pull it down on all this","pro:sub v adv:int pro:sub v pro:per adv prep qn pro:dem","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",11,"eng","HSLLD"
"47",1818397,3278,79,5297,48,"yeah",1,"yeah","co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"48",1818412,3278,81,5297,48,"oh he's hanging on the bolt",6,"oh he hang on the bolt","co pro:sub part prep det:art n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","HSLLD"
"49",1818453,3278,83,5297,48,"yeah honey",2,"yeah honey","co n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"50",1818542,3278,90,5297,48,"just think",2,"just think","adv v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"51",1818562,3278,91,5297,48,"if you could pick up all your toys like this when it was on the ground I'd be set",19,"if you could pick up all your toy like this when it be on the ground I be set","conj pro:per mod v adv qn det:poss n prep pro:dem conj pro:per cop prep det:art n pro:sub cop n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",23,"eng","HSLLD"
"52",1818657,3278,93,5297,48,"that'd make cleaning easy",4,"that make clean ease","pro:rel v n:gerund adj","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","HSLLD"
"53",1818699,3278,95,5297,48,"yeah",1,"yeah","co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","imperative_emphatic",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"54",1818731,3278,98,5297,48,"",0,"","","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"55",1818782,3278,101,5297,48,"oh it's not",3,"oh it not","co pro:per neg","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"56",1818826,3278,103,5297,48,"ah",1,"ah","co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"57",1818835,3278,104,5297,48,"I think they're throwing those things in to trick us",10,"I think they throw those thing in to trick us","pro:sub v pro:sub part pro:dem n adv inf v pro:obj","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",13,"eng","HSLLD"
"58",1818879,3278,105,5297,48,"does the ar does the arrow go",7,"do the arrow go","mod det:art n v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"59",1818913,3278,106,5297,48,"doesn't it feel like it would be a magnet and it would stick",13,"do it feel like it will be a magnet and it will stick","mod pro:per v prep pro:per mod cop det:art n coord pro:per mod v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",17,"eng","HSLLD"
"60",1818965,3278,108,5297,48,"whoops",1,"whoops","co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","imperative_emphatic",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"61",1819006,3278,112,5297,48,"Brian would like him",4,"Brian will like him","n:prop mod v pro:obj","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"62",1819041,3278,114,5297,48,"so what's not sticking that we have",7,"so what not stick that we have","adv pro:int neg part pro:rel pro:sub v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",9,"eng","HSLLD"
"63",1819092,3278,116,5297,48,"money's not sticking",3,"money not stick","n neg part","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"64",1819128,3278,118,5297,48,"how come they're magnets and they don't stick",8,"how come they magnet and they do stick","adv:int v pro:sub n coord pro:sub mod v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",11,"eng","HSLLD"
"65",1819173,3278,120,5297,48,"all those magnets",3,"all those magnet","qn pro:dem n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"66",1819224,3278,123,5297,48,"wow",1,"wow","co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"67",1819234,3278,124,5297,48,"just by a thread",4,"just by a thread","adv prep det:art n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"68",1819273,3278,126,5297,48,"",0,"","","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"69",1819278,3503,127,5297,48,"",0,"","","INV","Stephanie","Investigator",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"70",1819312,3278,130,5297,48,"I like the balls",4,"I like the ball","pro:sub v det:art n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"71",1819392,3503,135,5297,48,"oh wow",2,"oh wow","co co","INV","Stephanie","Investigator",3276,119.429557075094,NA,"female","imperative_emphatic",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"72",1819410,3278,136,5297,48,"whoa",1,"whoa","co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","imperative_emphatic",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"73",1819430,3278,138,5297,48,"can you make can you make it go further",9,"can you make it go further","mod pro:per v pro:per v adv","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",6,"eng","HSLLD"
"74",1819472,3278,139,5297,48,"oh how about this",4,"oh how about this","co adv:int prep pro:dem","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"75",1819494,3278,140,5297,48,"can you make it go through the table",8,"can you make it go through the table","mod pro:per v pro:per v prep det:art n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",8,"eng","HSLLD"
"76",1819545,3278,143,5297,48,"in the ba",3,"in the","prep det:art","MOT",NA,"Mother",3276,119.429557075094,NA,"female","trail off",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"77",1819571,3278,145,5297,48,"oh cool",2,"oh cool","co v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","imperative_emphatic",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"78",1819599,3278,147,5297,48,"maybe glass is a little thick",6,"maybe glass be a little thick","adv n cop det:art adj n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",7,"eng","HSLLD"
"79",1819627,3278,148,5297,48,"what about this ball",4,"what about this ball","pro:int prep pro:dem n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"80",1819661,3278,150,5297,48,"",0,"","","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"81",1819700,3278,153,5297,48,"look at that",3,"look at that","v prep pro:dem","MOT",NA,"Mother",3276,119.429557075094,NA,"female","imperative_emphatic",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"82",1819724,3278,154,5297,48,"it's just moving crazy",4,"it just move craze","pro:per adj part adj","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","HSLLD"
"83",1819754,3278,156,5297,48,"watch",1,"watch","n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"84",1819770,3278,158,5297,48,"how close does it have_to",5,"how close do it have_to","adv:int adj mod pro:per mod:aux","MOT",NA,"Mother",3276,119.429557075094,NA,"female","trail off",NA,NA,NA,3,"Eng-NA",6,"eng","HSLLD"
"85",1819799,3278,159,5297,48,"xxx",1,"","","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"86",1819839,3278,161,5297,48,"where you going",3,"where you go","adv:int pro:per part","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"87",1819875,3278,163,5297,48,"do you know what",4,"do you know what","mod pro:per v pro:int","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"88",1819916,3278,165,5297,48,"how come you took the good magnet with ya",9,"how come you take the good magnet with you","adv:int v pro:per v det:art adj n prep pro:per","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",10,"eng","HSLLD"
"89",1819996,3278,168,5297,48,"oh",1,"oh","co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"90",1820011,3278,169,5297,48,"Simple Science",2,"Simple Science","n:prop n:prop","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"91",1820055,3278,171,5297,48,"they show the magnet thing in here",7,"they show the magnet thing in here","pro:sub v det:art n n prep adv","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",7,"eng","HSLLD"
"92",1820155,3278,175,5297,48,"what does it say",4,"what do it say","pro:int mod pro:per v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"93",1820238,3278,178,5297,48,"is he",2,"be he","cop pro:sub","MOT",NA,"Mother",3276,119.429557075094,NA,"female","self interruption",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"94",1820251,3278,179,5297,48,"he's not trying to pick up the sandwich is he",10,"he not try to pick up the sandwich be he","pro:sub neg part inf v prep det:art n cop pro:sub","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",13,"eng","HSLLD"
"95",1820346,3278,182,5297,48,"this book does it tell you how they work",9,"do it tell you how they work","mod pro:per v pro:per adv:int pro:sub v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",8,"eng","HSLLD"
"96",1820392,3278,183,5297,48,"or why they work",4,"or why they work","coord adv:int pro:sub v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"97",1820415,3278,184,5297,48,"oh look they have a paper clip too",8,"oh look they have a paper clip too","co co pro:sub v det:art n n adv","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","HSLLD"
"98",1820465,3278,186,5297,48,"up here",2,"up here","adv adv","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"99",1820486,3278,187,5297,48,"hold your magnet several inches away from the paper clip",10,"hold your magnet several inch away from the paper clip","v det:poss n qn n adv prep det:art n n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",11,"eng","HSLLD"
"100",1820518,3278,188,5297,48,"slowly move it closer",4,"slow move it close","adv v pro:per adj","MOT",NA,"Mother",3276,119.429557075094,NA,"female","trail off",NA,NA,NA,3,"Eng-NA",7,"eng","HSLLD"
"101",1820533,3278,189,5297,48,"until snap",2,"until snap","prep n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","imperative_emphatic",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"102",1820549,3278,190,5297,48,"paper clip jumps over to the magnet",7,"paper clip jump over to the magnet","n n v adv prep det:art n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","HSLLD"
"103",1820575,3278,192,5297,48,"okay",1,"okay","co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"104",1820606,3278,195,5297,48,"it works",2,"it work","pro:per v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"105",1820616,3278,196,5297,48,"works with the safety pin too",6,"work with the safety pin too","v prep det:art n n adv","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",7,"eng","HSLLD"
"106",1820685,3278,201,5297,48,"",0,"","","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"107",1820718,3278,204,5297,48,"oh here it goes",4,"oh here it go","co adv pro:per v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","trail off",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"108",1820734,3278,205,5297,48,"a magnet will pick up something made of iron or steel",11,"a magnet will pick up something make of iron or steel","det:art n mod v adv pro:indef v prep n coord n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",12,"eng","HSLLD"
"109",1820823,3278,209,5297,48,"went to the big xxx bigger magnet",7,"go to the big magnet","v prep det:art adj n","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",7,"eng","HSLLD"
"110",1820848,3278,210,5297,48,"where's the other the little horse+shoe one",7,"where the little one","adv:int det:art adj pro:indef","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",5,"eng","HSLLD"
"111",1820903,3278,213,5297,48,"okay",1,"okay","co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"112",1820916,3278,214,5297,48,"let's see like which one willn't it'll take",8,"let see like which one it take","v v prep pro:int pro:indef pro:per v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",9,"eng","HSLLD"
"113",1820940,3278,215,5297,48,"go ahead",2,"go ahead","v adv","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",2,"eng","HSLLD"
"114",1820950,3278,216,5297,48,"you do it",3,"you do it","pro:per v pro:per","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"115",1820960,3278,217,5297,48,"",0,"","","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",NA,"eng","HSLLD"
"116",1820977,3278,219,5297,48,"you got the you got the stronger one",8,"you get the strong one","pro:per v det:art adj pro:indef","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",7,"eng","HSLLD"
"117",1821019,3278,223,5297,48,"making it dance",3,"make it dance","part pro:per v","MOT",NA,"Mother",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",4,"eng","HSLLD"
"118",1821037,3503,225,5297,48,"that's great",2,"that great","pro:dem adj","INV","Stephanie","Investigator",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"119",1821058,3503,227,5297,48,"you know what",3,"you know what","pro:per v pro:int","INV","Stephanie","Investigator",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"120",1821074,3503,228,5297,48,"I'm gonna",2,"I gonna","pro:sub mod:aux","INV","Stephanie","Investigator",3276,119.429557075094,NA,"female","self interruption",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"121",1821082,3503,229,5297,48,"it's been about ten minutes",5,"it be about ten minute","pro:per cop prep det:num n","INV","Stephanie","Investigator",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",8,"eng","HSLLD"
"122",1821105,3278,230,5297,48,"so",1,"so","co","MOT",NA,"Mother",3276,119.429557075094,NA,"female","trail off",NA,NA,NA,3,"Eng-NA",1,"eng","HSLLD"
"123",1831921,3278,1,5353,48,"to read it first and then write it",8,"to read it first and then write it","inf v pro:per adv coord adv:tem v pro:per","MOT",NA,"Mother",3276,119.429557075094,NA,"female","question",NA,NA,NA,3,"Eng-NA",9,"eng","HSLLD"
"124",1831952,3503,2,5353,48,"dear Eric Carle",3,"dear Eric Carle","adj n:prop n:prop","INV","Stephanie","Investigator",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",3,"eng","HSLLD"
"125",1831968,3503,3,5353,48,"I liked your book because it was funny",8,"I like your book because it be fun","pro:sub v det:poss n conj pro:per cop adj","INV","Stephanie","Investigator",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",13,"eng","HSLLD"
"126",1831993,3503,4,5353,48,"I thought it was funny when he kept eating and eating",11,"I think it be fun when he keep eat and eat","pro:sub v pro:per cop adj conj pro:sub v n:gerund coord part","INV","Stephanie","Investigator",3276,119.429557075094,NA,"female","declarative",NA,NA,NA,3,"Eng-NA",19,"eng","HSLLD"
